VBELN,POSNR,MATNR,WERKS,KWMENG,NETPR,WAERK
800000000010569,109004,M-508,PL02,50.0,54423.67,USD
800000000010569,109004,M-504,PL03,50.0,98661.29,USD
800000000010569,109005,M-509,PL01,200.0,74998.06,USD
800000000010570,109005,M-500,PL03,10.0,36151.28,USD
800000000010570,109005,M-504,PL03,200.0,75478.71,USD
800000000010570,109005,M-501,PL01,200.0,44550.17,USD
800000000010570,109005,M-502,PL01,200.0,63523.91,USD
800000000010571,109005,M-505,PL03,500.0,2872.2,USD
800000000010571,109005,M-503,PL02,10.0,23773.98,USD
800000000010571,109005,M-504,PL02,10.0,65044.06,USD
800000000010571,109005,M-500,PL03,120.0,75100.75,USD
800000000010571,109005,M-501,PL03,500.0,71239.03,USD
800000000010571,109006,M-503,PL02,120.0,66690.66,USD
800000000010571,109006,M-502,PL02,10.0,22813.08,USD
800000000010571,109006,M-501,PL01,50.0,43600.62,USD
800000000010572,109006,M-509,PL02,500.0,74794.18,USD
800000000010572,109006,M-509,PL01,200.0,87838.09,USD
800000000010572,109006,M-505,PL03,120.0,67382.47,USD
800000000010572,109006,M-500,PL01,120.0,25036.85,USD
800000000010572,109006,M-501,PL02,50.0,44330.75,USD
800000000010573,109006,M-501,PL01,200.0,29595.99,USD
800000000010573,109006,M-506,PL01,50.0,57408.4,USD
800000000010573,109007,M-507,PL02,120.0,43163.58,USD
800000000010573,109007,M-502,PL01,50.0,31172.79,USD
800000000010573,109007,M-502,PL02,500.0,15208.54,USD
800000000010573,109007,M-507,PL03,500.0,65533.72,USD
800000000010573,109007,M-508,PL02,120.0,27057.06,USD
800000000010573,109007,M-507,PL02,120.0,90230.33,USD
800000000010573,109007,M-503,PL01,10.0,20375.5,USD
800000000010573,109007,M-504,PL01,120.0,52232.77,USD
800000000010573,109007,M-506,PL01,120.0,81343.88,USD
800000000010573,109007,M-503,PL01,50.0,94755.41,USD
800000000010573,109008,M-506,PL01,10.0,34993.33,USD
800000000010573,109008,M-501,PL02,500.0,16785.92,USD
800000000010573,109008,M-506,PL01,50.0,49701.54,USD
800000000010574,109008,M-503,PL03,10.0,80772.44,USD
800000000010574,109008,M-500,PL02,200.0,96174.03,USD
800000000010574,109008,M-500,PL02,10.0,5018.65,USD
800000000010574,109008,M-506,PL02,200.0,57617.25,USD
800000000010574,109008,M-506,PL01,200.0,50793.51,USD
800000000010574,109008,M-501,PL02,500.0,59092.62,USD
800000000010574,109008,M-504,PL02,500.0,12193.68,USD
800000000010574,109009,M-501,PL01,500.0,33493.45,USD
800000000010574,109009,M-503,PL02,50.0,11326.66,USD
800000000010574,109009,M-507,PL01,120.0,71466.95,USD
800000000010574,109009,M-506,PL03,120.0,61149.16,USD
800000000010574,109009,M-504,PL01,50.0,62929.36,USD
800000000010574,109009,M-504,PL02,200.0,67022.44,USD
800000000010574,109009,M-506,PL03,120.0,37522.74,USD
800000000010574,109009,M-509,PL03,200.0,64259.71,USD
800000000010575,109009,M-501,PL03,50.0,67349.11,USD
800000000010575,109009,M-503,PL03,50.0,89268.96,USD
800000000010575,109010,M-504,PL02,500.0,62708.64,USD
800000000010576,109010,M-505,PL03,200.0,85573.67,USD
800000000010576,109010,M-502,PL01,200.0,86975.27,USD
800000000010576,109010,M-503,PL03,200.0,81780.36,USD
800000000010576,109010,M-505,PL01,10.0,92393.6,USD
800000000010576,109010,M-507,PL03,120.0,59462.83,USD
800000000010576,109010,M-502,PL03,120.0,63750.84,USD
800000000010576,109010,M-501,PL03,10.0,35907.72,USD
800000000010576,109010,M-503,PL01,200.0,41833.34,USD
800000000010576,109010,M-503,PL02,120.0,24791.22,USD
800000000010576,109011,M-504,PL01,200.0,21389.58,USD
800000000010577,109011,M-500,PL03,120.0,96702.32,USD
800000000010577,109011,M-505,PL03,10.0,3544.96,USD
800000000010577,109011,M-504,PL03,10.0,85767.77,USD
800000000010578,109011,M-505,PL01,120.0,30233.05,USD
800000000010578,109011,M-508,PL01,10.0,79270.7,USD
800000000010578,109011,M-505,PL01,200.0,37806.35,USD
800000000010578,109011,M-502,PL02,120.0,47040.63,USD
800000000010579,109011,M-504,PL03,10.0,57578.56,USD
800000000010579,109011,M-508,PL01,200.0,19647.18,USD
800000000010579,109012,M-500,PL03,10.0,69777.45,USD
800000000010579,109012,M-503,PL03,200.0,63616.2,USD
800000000010579,109012,M-501,PL02,500.0,72815.04,USD
800000000010579,109012,M-509,PL01,120.0,50105.63,USD
800000000010579,109012,M-506,PL02,500.0,50004.18,USD
800000000010579,109012,M-501,PL02,120.0,62615.1,USD
800000000010579,109012,M-502,PL03,10.0,18229.9,USD
800000000010579,109012,M-501,PL03,500.0,77788.43,USD
800000000010579,109012,M-504,PL03,50.0,53070.96,USD
800000000010579,109012,M-500,PL02,10.0,53611.95,USD
800000000010579,109013,M-500,PL02,120.0,92047.56,USD
800000000010579,109013,M-507,PL02,50.0,72909.86,USD
800000000010580,109013,M-501,PL03,200.0,29208.31,USD
800000000010580,109013,M-502,PL01,200.0,17068.55,USD
800000000010580,109013,M-503,PL01,120.0,50133.08,USD
800000000010580,109013,M-507,PL03,50.0,69524.26,USD
800000000010580,109013,M-504,PL03,50.0,56688.09,USD
800000000010580,109013,M-501,PL01,50.0,26949.09,USD
800000000010580,109013,M-508,PL02,50.0,87155.93,USD
800000000010580,109013,M-504,PL02,50.0,20664.03,USD
800000000010580,109014,M-503,PL02,10.0,16746.58,USD
800000000010580,109014,M-505,PL03,200.0,17677.46,USD
800000000010580,109014,M-502,PL01,120.0,17073.59,USD
800000000010580,109014,M-500,PL03,120.0,21434.25,USD
800000000010580,109014,M-505,PL02,500.0,65782.5,USD
800000000010581,109014,M-504,PL01,500.0,3860.66,USD
800000000010581,109014,M-501,PL02,50.0,36693.19,USD
800000000010581,109014,M-505,PL03,200.0,23479.43,USD
800000000010581,109014,M-506,PL01,50.0,70493.24,USD
800000000010581,109014,M-503,PL01,200.0,31634.34,USD
800000000010582,109015,M-505,PL03,10.0,87699.14,USD
800000000010582,109015,M-500,PL03,10.0,18908.8,USD
800000000010582,109015,M-507,PL03,500.0,21751.82,USD
800000000010582,109015,M-502,PL02,200.0,84602.4,USD
800000000010582,109015,M-503,PL02,50.0,30130.98,USD
800000000010582,109015,M-508,PL02,10.0,76555.36,USD
800000000010582,109015,M-508,PL03,10.0,20231.31,USD
800000000010582,109015,M-508,PL03,500.0,60149.26,USD
800000000010583,109015,M-502,PL02,500.0,53811.28,USD
800000000010583,109015,M-502,PL03,200.0,17968.46,USD
800000000010583,109016,M-501,PL03,200.0,67144.04,USD
800000000010583,109016,M-506,PL02,200.0,25121.51,USD
800000000010583,109016,M-505,PL02,500.0,92988.0,USD
800000000010583,109016,M-509,PL01,50.0,99876.38,USD
800000000010583,109016,M-502,PL03,10.0,95790.9,USD
800000000010583,109016,M-507,PL01,500.0,29294.75,USD
800000000010583,109016,M-500,PL02,200.0,17032.78,USD
800000000010583,109016,M-504,PL01,50.0,70626.3,USD
800000000010583,109016,M-505,PL02,50.0,40960.88,USD
800000000010583,109016,M-509,PL03,200.0,75758.84,USD
800000000010583,109017,M-503,PL01,500.0,83916.4,USD
800000000010583,109017,M-505,PL01,50.0,95579.63,USD
800000000010583,109017,M-506,PL01,500.0,87498.86,USD
800000000010584,109017,M-508,PL01,10.0,78688.62,USD
800000000010584,109017,M-500,PL03,50.0,40077.16,USD
800000000010584,109017,M-505,PL02,10.0,94534.18,USD
800000000010584,109017,M-500,PL03,500.0,3642.7,USD
800000000010584,109017,M-505,PL02,500.0,45272.33,USD
800000000010584,109017,M-506,PL03,10.0,56067.33,USD
800000000010584,109017,M-504,PL03,200.0,21382.22,USD
800000000010584,109018,M-504,PL01,500.0,14351.48,USD
800000000010584,109018,M-509,PL02,500.0,34619.77,USD
800000000010584,109018,M-505,PL02,500.0,21886.05,USD
800000000010584,109018,M-509,PL02,200.0,36998.46,USD
800000000010584,109018,M-502,PL01,200.0,83787.7,USD
800000000010585,109018,M-509,PL01,50.0,46806.55,USD
800000000010585,109018,M-502,PL01,120.0,10981.05,USD
800000000010585,109018,M-505,PL03,200.0,6573.28,USD
800000000010585,109018,M-506,PL02,50.0,31997.9,USD
800000000010585,109018,M-507,PL03,120.0,88962.87,USD
800000000010585,109019,M-506,PL02,200.0,23597.75,USD
800000000010585,109019,M-504,PL03,200.0,5766.94,USD
800000000010585,109019,M-502,PL03,500.0,73848.87,USD
800000000010585,109019,M-505,PL01,10.0,58843.7,USD
800000000010586,109019,M-500,PL01,50.0,55161.75,USD
800000000010586,109019,M-508,PL01,120.0,49871.33,USD
800000000010586,109019,M-508,PL01,10.0,42778.22,USD
800000000010586,109019,M-500,PL03,120.0,80253.13,USD
800000000010586,109019,M-501,PL02,10.0,818.87,USD
800000000010586,109019,M-502,PL01,50.0,63949.18,USD
800000000010586,109020,M-507,PL01,10.0,41528.01,USD
800000000010586,109020,M-504,PL02,10.0,24132.72,USD
800000000010586,109020,M-506,PL02,500.0,93797.97,USD
800000000010586,109020,M-506,PL01,10.0,76196.17,USD
800000000010586,109020,M-509,PL02,500.0,25994.17,USD
800000000010586,109020,M-506,PL02,50.0,15460.91,USD
800000000010586,109020,M-506,PL03,50.0,87909.27,USD
800000000010587,109020,M-507,PL02,120.0,12181.99,USD
800000000010587,109020,M-504,PL02,10.0,42053.75,USD
800000000010587,109020,M-506,PL03,120.0,67238.44,USD
800000000010587,109021,M-507,PL01,50.0,797.64,USD
800000000010587,109021,M-509,PL02,10.0,56571.24,USD
800000000010587,109021,M-500,PL01,500.0,75781.49,USD
800000000010587,109021,M-502,PL01,500.0,32027.19,USD
800000000010587,109021,M-504,PL01,50.0,3695.64,USD
800000000010587,109021,M-507,PL02,120.0,21076.26,USD
800000000010588,109021,M-501,PL01,120.0,23514.12,USD
800000000010588,109021,M-502,PL01,10.0,77649.8,USD
800000000010588,109021,M-503,PL01,120.0,68962.89,USD
800000000010588,109021,M-505,PL03,50.0,94203.86,USD
800000000010588,109022,M-509,PL03,50.0,74440.67,USD
800000000010588,109022,M-500,PL03,120.0,80718.96,USD
800000000010588,109022,M-500,PL02,10.0,74624.8,USD
800000000010588,109022,M-508,PL01,500.0,50510.32,USD
800000000010588,109022,M-503,PL03,10.0,45679.93,USD
800000000010588,109022,M-501,PL01,120.0,57447.47,USD
800000000010588,109022,M-501,PL01,50.0,77673.74,USD
800000000010588,109022,M-501,PL03,200.0,8412.59,USD
800000000010589,109022,M-507,PL03,200.0,86535.94,USD
800000000010589,109022,M-506,PL03,50.0,30466.18,USD
800000000010589,109023,M-507,PL01,50.0,20065.77,USD
800000000010589,109023,M-504,PL03,500.0,89106.61,USD
800000000010590,109023,M-500,PL02,120.0,89933.89,USD
800000000010590,109023,M-501,PL01,10.0,10011.71,USD
800000000010590,109023,M-503,PL01,10.0,30589.8,USD
800000000010590,109023,M-500,PL02,120.0,19038.27,USD
800000000010590,109023,M-506,PL03,50.0,47072.26,USD
800000000010590,109023,M-506,PL02,120.0,93651.38,USD
800000000010590,109023,M-505,PL01,200.0,61551.33,USD
800000000010590,109023,M-503,PL02,200.0,41048.15,USD
800000000010591,109024,M-500,PL03,200.0,36495.61,USD
800000000010591,109024,M-505,PL03,50.0,52154.98,USD
800000000010591,109024,M-505,PL01,200.0,26183.81,USD
800000000010591,109024,M-504,PL02,50.0,89979.36,USD
800000000010591,109024,M-504,PL03,120.0,63669.41,USD
800000000010591,109024,M-509,PL01,10.0,59545.78,USD
800000000010591,109024,M-502,PL03,200.0,58290.61,USD
800000000010591,109024,M-502,PL03,10.0,14611.6,USD
800000000010591,109024,M-501,PL01,50.0,93444.8,USD
800000000010592,109024,M-506,PL02,10.0,48597.82,USD
800000000010592,109025,M-503,PL02,200.0,57490.71,USD
800000000010592,109025,M-509,PL02,10.0,43292.16,USD
800000000010592,109025,M-506,PL01,200.0,42051.4,USD
800000000010592,109025,M-500,PL02,200.0,48908.58,USD
800000000010592,109025,M-502,PL03,120.0,29062.58,USD
800000000010592,109025,M-502,PL03,120.0,98093.51,USD
800000000010592,109025,M-509,PL01,500.0,6853.83,USD
800000000010593,109025,M-508,PL03,200.0,72410.4,USD
800000000010593,109025,M-502,PL02,200.0,49657.99,USD
800000000010593,109025,M-509,PL01,200.0,98193.05,USD
800000000010593,109026,M-509,PL02,200.0,11874.93,USD
800000000010593,109026,M-509,PL01,500.0,60273.39,USD
800000000010593,109026,M-508,PL02,500.0,6282.35,USD
800000000010593,109026,M-504,PL02,10.0,86744.02,USD
800000000010593,109026,M-505,PL01,500.0,80371.97,USD
800000000010593,109026,M-500,PL03,50.0,84760.04,USD
800000000010593,109026,M-507,PL01,120.0,78951.65,USD
800000000010593,109026,M-505,PL01,200.0,98895.96,USD
800000000010593,109026,M-503,PL01,120.0,63111.73,USD
800000000010593,109026,M-500,PL02,50.0,14678.33,USD
800000000010593,109027,M-507,PL03,10.0,78512.99,USD
800000000010594,109027,M-507,PL02,500.0,18687.23,USD
800000000010594,109027,M-500,PL02,500.0,27267.53,USD
800000000010594,109027,M-506,PL03,10.0,39849.26,USD
800000000010594,109027,M-505,PL03,120.0,44407.37,USD
800000000010594,109027,M-500,PL02,50.0,33985.75,USD
800000000010594,109027,M-503,PL01,120.0,6759.22,USD
800000000010594,109027,M-504,PL02,500.0,60913.52,USD
800000000010594,109027,M-501,PL01,10.0,52893.03,USD
800000000010594,109027,M-503,PL03,500.0,88585.84,USD
800000000010594,109028,M-503,PL01,10.0,76224.28,USD
800000000010594,109028,M-507,PL01,200.0,20674.09,USD
800000000010594,109028,M-500,PL02,50.0,96922.04,USD
800000000010594,109028,M-507,PL03,200.0,66289.05,USD
800000000010594,109028,M-505,PL03,10.0,40251.15,USD
800000000010595,109028,M-502,PL02,500.0,2898.57,USD
800000000010595,109028,M-503,PL02,50.0,67353.93,USD
800000000010595,109028,M-505,PL03,120.0,64293.21,USD
800000000010595,109028,M-509,PL01,500.0,24022.1,USD
800000000010595,109028,M-504,PL01,500.0,54523.05,USD
800000000010595,109029,M-501,PL01,500.0,50250.04,USD
800000000010595,109029,M-507,PL01,200.0,3403.68,USD
800000000010595,109029,M-505,PL01,200.0,51103.11,USD
800000000010595,109029,M-508,PL01,50.0,22420.17,USD
800000000010595,109029,M-508,PL03,10.0,38562.91,USD
800000000010595,109029,M-505,PL03,10.0,62209.33,USD
800000000010596,109029,M-508,PL03,10.0,27697.03,USD
800000000010596,109029,M-508,PL02,500.0,42721.07,USD
800000000010596,109029,M-504,PL02,50.0,44676.58,USD
800000000010596,109029,M-504,PL01,500.0,48735.35,USD
800000000010596,109030,M-508,PL03,500.0,28916.43,USD
800000000010596,109030,M-503,PL01,500.0,23124.7,USD
800000000010596,109030,M-507,PL02,50.0,61704.56,USD
800000000010596,109030,M-509,PL02,200.0,63016.95,USD
800000000010596,109030,M-506,PL02,120.0,22697.57,USD
800000000010596,109030,M-502,PL01,50.0,84015.39,USD
800000000010596,109030,M-501,PL03,200.0,2476.23,USD
800000000010596,109030,M-505,PL03,50.0,87321.83,USD
800000000010596,109030,M-500,PL02,10.0,32961.96,USD
800000000010596,109030,M-508,PL01,10.0,22050.27,USD
800000000010596,109031,M-509,PL01,200.0,25275.8,USD
800000000010597,109031,M-504,PL03,50.0,24244.23,USD
800000000010597,109031,M-507,PL02,10.0,76765.12,USD
800000000010597,109031,M-502,PL03,200.0,60363.14,USD
800000000010597,109031,M-504,PL02,10.0,70000.57,USD
800000000010597,109031,M-501,PL03,10.0,4536.52,USD
800000000010597,109031,M-505,PL03,10.0,69665.28,USD
800000000010597,109031,M-504,PL03,10.0,9789.81,USD
800000000010597,109031,M-501,PL03,10.0,96255.33,USD
800000000010597,109031,M-504,PL02,50.0,76517.51,USD
800000000010598,109032,M-502,PL02,500.0,74768.76,USD
800000000010598,109032,M-500,PL01,10.0,85422.85,USD
800000000010598,109032,M-501,PL02,10.0,75743.76,USD
800000000010598,109032,M-509,PL01,10.0,97851.15,USD
800000000010598,109032,M-503,PL02,200.0,38616.12,USD
800000000010598,109032,M-505,PL03,50.0,44248.66,USD
800000000010598,109032,M-507,PL01,200.0,13074.26,USD
800000000010598,109032,M-508,PL01,200.0,98863.81,USD
800000000010598,109032,M-501,PL03,120.0,13042.05,USD
800000000010598,109032,M-503,PL01,120.0,44028.72,USD
800000000010598,109033,M-505,PL01,10.0,34713.11,USD
800000000010598,109033,M-504,PL01,10.0,47867.27,USD
800000000010598,109033,M-500,PL03,120.0,69973.85,USD
800000000010598,109033,M-509,PL03,10.0,97039.17,USD
800000000010598,109033,M-506,PL01,120.0,87361.51,USD
800000000010599,109033,M-501,PL01,50.0,16695.88,USD
800000000010599,109033,M-501,PL02,500.0,61651.99,USD
800000000010599,109033,M-504,PL01,120.0,68772.11,USD
800000000010600,109033,M-501,PL03,200.0,22529.35,USD
800000000010600,109033,M-505,PL03,50.0,93334.98,USD
800000000010600,109034,M-506,PL01,50.0,76516.06,USD
800000000010600,109034,M-500,PL03,120.0,19473.59,USD
800000000010600,109034,M-509,PL02,50.0,15374.88,USD
800000000010600,109034,M-508,PL02,50.0,40562.2,USD
800000000010600,109034,M-506,PL02,50.0,67057.22,USD
800000000010600,109034,M-503,PL02,500.0,90947.54,USD
800000000010600,109034,M-505,PL03,500.0,39009.3,USD
800000000010600,109034,M-502,PL03,120.0,93115.7,USD
800000000010600,109034,M-506,PL03,10.0,66927.91,USD
800000000010600,109034,M-502,PL03,500.0,54947.74,USD
800000000010601,109035,M-501,PL03,120.0,24244.7,USD
800000000010601,109035,M-502,PL01,10.0,98537.94,USD
800000000010601,109035,M-506,PL01,120.0,4640.34,USD
800000000010601,109035,M-507,PL02,200.0,39897.27,USD
800000000010601,109035,M-507,PL01,500.0,23042.46,USD
800000000010601,109035,M-509,PL01,120.0,31989.82,USD
800000000010601,109035,M-507,PL03,50.0,34610.09,USD
800000000010601,109035,M-509,PL01,120.0,3039.38,USD
800000000010601,109035,M-503,PL01,120.0,72422.67,USD
800000000010601,109035,M-503,PL03,200.0,20630.34,USD
800000000010601,109036,M-508,PL02,120.0,36264.86,USD
800000000010601,109036,M-500,PL03,500.0,73899.35,USD
800000000010601,109036,M-509,PL03,50.0,64112.15,USD
800000000010602,109036,M-502,PL03,500.0,21762.66,USD
800000000010602,109036,M-504,PL01,10.0,42773.62,USD
800000000010602,109036,M-501,PL01,10.0,17917.6,USD
800000000010602,109036,M-503,PL03,200.0,13650.88,USD
800000000010602,109036,M-505,PL01,50.0,55043.77,USD
800000000010602,109036,M-509,PL03,120.0,44512.62,USD
800000000010602,109036,M-507,PL01,200.0,73952.07,USD
800000000010602,109037,M-507,PL03,50.0,75894.92,USD
800000000010603,109037,M-508,PL01,120.0,28090.51,USD
800000000010603,109037,M-507,PL01,120.0,11764.19,USD
800000000010603,109037,M-507,PL01,50.0,85228.55,USD
800000000010603,109037,M-502,PL01,10.0,4379.74,USD
800000000010603,109037,M-500,PL02,200.0,20263.99,USD
800000000010603,109037,M-500,PL03,120.0,6465.93,USD
800000000010603,109037,M-508,PL03,10.0,53630.83,USD
800000000010603,109037,M-505,PL02,120.0,49961.82,USD
800000000010603,109037,M-508,PL02,10.0,61791.12,USD
800000000010603,109038,M-504,PL02,200.0,78643.43,USD
800000000010603,109038,M-507,PL03,50.0,41876.07,USD
800000000010603,109038,M-502,PL01,120.0,6456.5,USD
800000000010603,109038,M-504,PL03,500.0,14406.13,USD
800000000010603,109038,M-502,PL01,200.0,3025.12,USD
800000000010604,109038,M-500,PL03,120.0,25796.87,USD
800000000010604,109038,M-508,PL02,50.0,36789.57,USD
800000000010604,109038,M-500,PL02,50.0,18026.17,USD
800000000010604,109038,M-505,PL02,500.0,93734.12,USD
800000000010604,109038,M-502,PL01,120.0,87403.8,USD
800000000010604,109039,M-500,PL02,500.0,15516.65,USD
800000000010604,109039,M-506,PL01,10.0,37944.41,USD
800000000010604,109039,M-504,PL01,200.0,90927.41,USD
800000000010605,109039,M-504,PL01,50.0,1867.54,USD
800000000010605,109039,M-505,PL03,500.0,64400.12,USD
800000000010605,109039,M-505,PL01,200.0,68553.84,USD
800000000010605,109039,M-509,PL02,10.0,52956.86,USD
800000000010605,109039,M-508,PL02,200.0,86348.4,USD
800000000010605,109039,M-505,PL02,120.0,53044.08,USD
800000000010605,109039,M-509,PL02,500.0,58802.01,USD
800000000010605,109040,M-504,PL03,50.0,75435.91,USD
800000000010605,109040,M-504,PL02,200.0,72621.28,USD
800000000010605,109040,M-508,PL01,500.0,31373.9,USD
800000000010605,109040,M-506,PL03,10.0,15020.53,USD
800000000010605,109040,M-509,PL01,200.0,84296.47,USD
800000000010605,109040,M-504,PL01,200.0,58293.88,USD
800000000010606,109040,M-503,PL03,200.0,72820.85,USD
800000000010606,109040,M-507,PL01,200.0,41615.41,USD
800000000010606,109040,M-506,PL01,50.0,90362.76,USD
800000000010606,109040,M-501,PL02,120.0,51047.42,USD
800000000010606,109041,M-509,PL03,120.0,28840.21,USD
800000000010606,109041,M-508,PL01,10.0,61549.36,USD
800000000010606,109041,M-500,PL02,50.0,832.41,USD
800000000010606,109041,M-506,PL02,500.0,71332.42,USD
800000000010606,109041,M-501,PL03,10.0,1221.79,USD
800000000010606,109041,M-506,PL03,10.0,25699.13,USD
800000000010606,109041,M-507,PL02,10.0,10801.58,USD
800000000010606,109041,M-502,PL01,200.0,82236.79,USD
800000000010606,109041,M-506,PL01,200.0,4086.54,USD
800000000010606,109041,M-505,PL01,500.0,43660.43,USD
800000000010607,109042,M-503,PL02,50.0,55150.74,USD
800000000010607,109042,M-506,PL01,120.0,28721.47,USD
800000000010607,109042,M-504,PL01,10.0,88963.04,USD
800000000010607,109042,M-508,PL01,10.0,39418.71,USD
800000000010608,109042,M-500,PL01,50.0,47136.23,USD
800000000010608,109042,M-502,PL01,50.0,71626.85,USD
800000000010608,109042,M-503,PL02,10.0,42453.68,USD
800000000010608,109042,M-501,PL03,200.0,34054.13,USD
800000000010608,109042,M-504,PL02,200.0,23125.1,USD
800000000010608,109042,M-508,PL02,50.0,57757.18,USD
800000000010608,109043,M-509,PL01,10.0,60054.6,USD
800000000010608,109043,M-503,PL01,500.0,6037.85,USD
800000000010608,109043,M-501,PL01,200.0,14081.7,USD
800000000010608,109043,M-509,PL01,120.0,84793.02,USD
800000000010609,109043,M-508,PL03,120.0,15895.84,USD
800000000010609,109043,M-503,PL03,10.0,88883.18,USD
800000000010609,109043,M-501,PL03,10.0,14540.83,USD
800000000010609,109043,M-506,PL01,500.0,1178.59,USD
800000000010609,109043,M-508,PL02,500.0,19965.53,USD
800000000010609,109043,M-500,PL02,50.0,29555.44,USD
800000000010609,109044,M-505,PL01,10.0,25014.6,USD
800000000010609,109044,M-508,PL03,50.0,75280.94,USD
800000000010609,109044,M-506,PL02,120.0,74621.98,USD
800000000010609,109044,M-509,PL03,10.0,43130.32,USD
800000000010609,109044,M-509,PL02,200.0,25179.12,USD
800000000010609,109044,M-502,PL02,500.0,87634.05,USD
800000000010609,109044,M-509,PL03,500.0,35214.77,USD
800000000010609,109044,M-507,PL02,500.0,81154.48,USD
800000000010610,109044,M-508,PL01,200.0,51472.26,USD
800000000010610,109044,M-508,PL01,200.0,72981.71,USD
800000000010610,109045,M-501,PL01,10.0,39862.39,USD
800000000010610,109045,M-508,PL01,10.0,42296.83,USD
800000000010610,109045,M-503,PL01,50.0,2152.06,USD
800000000010610,109045,M-505,PL03,10.0,12542.42,USD
800000000010610,109045,M-507,PL03,50.0,212.42,USD
800000000010610,109045,M-506,PL03,50.0,2280.34,USD
800000000010610,109045,M-501,PL02,500.0,79911.66,USD
800000000010610,109045,M-504,PL02,200.0,60386.09,USD
800000000010610,109045,M-506,PL02,10.0,45685.9,USD
800000000010610,109045,M-505,PL03,50.0,12014.88,USD
800000000010610,109046,M-502,PL02,10.0,27426.38,USD
800000000010610,109046,M-508,PL01,10.0,5014.87,USD
800000000010611,109046,M-501,PL01,10.0,59379.94,USD
800000000010611,109046,M-502,PL01,200.0,82447.91,USD
800000000010611,109046,M-503,PL02,200.0,47602.05,USD
800000000010611,109046,M-501,PL02,200.0,35380.86,USD
800000000010611,109046,M-509,PL03,10.0,47941.47,USD
800000000010611,109046,M-506,PL02,500.0,85914.49,USD
800000000010611,109046,M-507,PL02,50.0,97703.85,USD
800000000010611,109046,M-503,PL01,200.0,47332.68,USD
800000000010611,109047,M-502,PL03,500.0,7463.27,USD
800000000010611,109047,M-506,PL01,10.0,45109.43,USD
800000000010611,109047,M-509,PL01,10.0,48736.54,USD
800000000010612,109047,M-507,PL03,50.0,91541.41,USD
800000000010612,109047,M-504,PL02,120.0,24303.76,USD
800000000010612,109047,M-505,PL01,50.0,97164.06,USD
800000000010612,109047,M-505,PL03,120.0,52336.84,USD
800000000010612,109047,M-500,PL02,10.0,88287.92,USD
800000000010612,109047,M-509,PL01,200.0,67938.65,USD
800000000010613,109047,M-505,PL03,50.0,54075.77,USD
800000000010613,109048,M-502,PL02,120.0,35354.58,USD
800000000010613,109048,M-506,PL02,50.0,91702.8,USD
800000000010613,109048,M-509,PL03,200.0,69596.55,USD
800000000010613,109048,M-507,PL01,10.0,43120.13,USD
800000000010613,109048,M-506,PL01,10.0,28033.31,USD
800000000010613,109048,M-500,PL03,200.0,95651.86,USD
800000000010614,109048,M-500,PL02,200.0,64671.6,USD
800000000010614,109048,M-501,PL02,50.0,42177.4,USD
800000000010614,109048,M-505,PL03,200.0,36629.38,USD
800000000010614,109048,M-508,PL01,500.0,44499.24,USD
800000000010614,109049,M-507,PL01,500.0,57353.49,USD
800000000010614,109049,M-508,PL03,10.0,27885.04,USD
800000000010614,109049,M-508,PL02,50.0,57836.18,USD
800000000010614,109049,M-505,PL01,50.0,11180.36,USD
800000000010614,109049,M-509,PL01,200.0,33166.37,USD
800000000010615,109049,M-501,PL02,10.0,94954.19,USD
800000000010615,109049,M-502,PL01,200.0,67741.51,USD
800000000010615,109049,M-509,PL03,120.0,46663.49,USD
800000000010615,109049,M-501,PL02,50.0,55970.08,USD
800000000010615,109049,M-500,PL01,50.0,24974.11,USD
800000000010615,109050,M-502,PL01,50.0,84143.25,USD
800000000010615,109050,M-506,PL02,500.0,72407.41,USD
800000000010615,109050,M-500,PL01,50.0,23138.21,USD
800000000010615,109050,M-508,PL02,10.0,79505.69,USD
800000000010615,109050,M-504,PL01,120.0,69986.14,USD
800000000010615,109050,M-508,PL03,120.0,4576.14,USD
800000000010615,109050,M-501,PL03,50.0,20473.6,USD
800000000010615,109050,M-504,PL03,200.0,55628.53,USD
800000000010616,109050,M-500,PL02,120.0,8523.16,USD
800000000010616,109050,M-507,PL02,50.0,91280.09,USD
800000000010616,109051,M-503,PL01,10.0,61660.26,USD
800000000010616,109051,M-505,PL03,120.0,60240.71,USD
800000000010616,109051,M-504,PL01,10.0,55845.98,USD
800000000010616,109051,M-509,PL02,10.0,52218.26,USD
800000000010616,109051,M-501,PL01,50.0,14728.38,USD
800000000010616,109051,M-506,PL01,120.0,27029.45,USD
800000000010616,109051,M-500,PL02,50.0,85383.44,USD
800000000010616,109051,M-500,PL02,500.0,7950.83,USD
800000000010616,109051,M-504,PL01,50.0,94329.35,USD
800000000010616,109051,M-506,PL01,500.0,7894.79,USD
800000000010616,109052,M-506,PL01,10.0,95696.5,USD
800000000010616,109052,M-504,PL03,120.0,43247.58,USD
800000000010616,109052,M-502,PL03,500.0,29761.11,USD
800000000010617,109052,M-503,PL01,200.0,31522.62,USD
800000000010617,109052,M-505,PL03,200.0,41263.85,USD
800000000010617,109052,M-506,PL01,50.0,9940.94,USD
800000000010617,109052,M-509,PL03,10.0,39045.67,USD
800000000010617,109052,M-501,PL01,500.0,82674.63,USD
800000000010617,109052,M-509,PL03,200.0,42396.25,USD
