VBELN,POSNR,VGBEL,WERKS,BRGEW,VRKME
900000000014343,101582,800000000158265,PL03,8000.0,CS
900000000014343,101582,800000000158266,PL01,15000.0,CS
900000000014343,101582,800000000158267,PL03,500.0,PAL
900000000014343,101582,800000000158268,PL01,15000.0,PAL
900000000014343,101582,800000000158269,PL02,1200.0,PAL
900000000014343,101582,800000000158270,PL02,8000.0,PAL
900000000014343,101582,800000000158271,PL03,15000.0,CS
900000000014343,101582,800000000158272,PL02,500.0,CS
900000000014343,101582,800000000158273,PL03,1200.0,BAG
900000000014343,101582,800000000158274,PL02,500.0,CS
900000000014343,101582,800000000158275,PL02,15000.0,BAG
900000000014343,101582,800000000158276,PL01,4500.0,PAL
900000000014343,101582,800000000158277,PL01,8000.0,BAG
900000000014343,101582,800000000158278,PL03,15000.0,BAG
900000000014343,101582,800000000158279,PL03,1200.0,BAG
900000000014343,101582,800000000158280,PL03,15000.0,CS
900000000014344,101582,800000000158281,PL01,4500.0,PAL
900000000014344,101582,800000000158282,PL02,1200.0,BAG
900000000014344,101582,800000000158283,PL01,500.0,PAL
900000000014344,101582,800000000158284,PL03,4500.0,BAG
900000000014344,101582,800000000158285,PL02,4500.0,BAG
900000000014344,101582,800000000158286,PL03,8000.0,BAG
900000000014344,101582,800000000158287,PL02,500.0,CS
900000000014344,101582,800000000158288,PL01,4500.0,PAL
900000000014344,101582,800000000158289,PL01,1200.0,BAG
900000000014344,101582,800000000158290,PL03,1200.0,BAG
900000000014344,101582,800000000158291,PL02,15000.0,BAG
900000000014344,101582,800000000158292,PL02,4500.0,PAL
900000000014344,101582,800000000158293,PL03,4500.0,PAL
900000000014344,101582,800000000158294,PL02,500.0,CS
900000000014345,101582,800000000158295,PL02,8000.0,CS
900000000014345,101582,800000000158296,PL01,15000.0,BAG
900000000014345,101582,800000000158297,PL02,4500.0,PAL
900000000014345,101582,800000000158298,PL02,1200.0,BAG
900000000014345,101582,800000000158299,PL02,1200.0,PAL
900000000014345,101583,800000000158300,PL02,1200.0,BAG
900000000014345,101583,800000000158301,PL02,8000.0,PAL
900000000014345,101583,800000000158302,PL03,1200.0,CS
900000000014345,101583,800000000158303,PL02,4500.0,PAL
900000000014346,101583,800000000158304,PL03,8000.0,BAG
900000000014346,101583,800000000158305,PL03,1200.0,CS
900000000014346,101583,800000000158306,PL01,4500.0,PAL
900000000014346,101583,800000000158307,PL03,8000.0,BAG
900000000014346,101583,800000000158308,PL02,15000.0,PAL
900000000014346,101583,800000000158309,PL01,15000.0,BAG
900000000014346,101583,800000000158310,PL01,500.0,PAL
900000000014346,101583,800000000158311,PL03,4500.0,CS
900000000014346,101583,800000000158312,PL01,4500.0,BAG
900000000014346,101583,800000000158313,PL01,1200.0,BAG
900000000014346,101583,800000000158314,PL02,1200.0,BAG
900000000014346,101583,800000000158315,PL02,1200.0,BAG
900000000014347,101583,800000000158316,PL03,500.0,CS
900000000014347,101583,800000000158317,PL02,4500.0,CS
900000000014347,101583,800000000158318,PL01,15000.0,PAL
900000000014347,101583,800000000158319,PL03,1200.0,PAL
900000000014347,101583,800000000158320,PL02,15000.0,BAG
900000000014347,101583,800000000158321,PL01,8000.0,PAL
900000000014347,101583,800000000158322,PL01,500.0,CS
900000000014347,101583,800000000158323,PL03,8000.0,PAL
900000000014347,101583,800000000158324,PL01,8000.0,CS
900000000014347,101583,800000000158325,PL01,15000.0,PAL
900000000014347,101583,800000000158326,PL01,8000.0,CS
900000000014347,101583,800000000158327,PL03,8000.0,BAG
900000000014347,101583,800000000158328,PL03,8000.0,CS
900000000014347,101583,800000000158329,PL03,8000.0,BAG
900000000014347,101583,800000000158330,PL01,4500.0,CS
900000000014347,101583,800000000158331,PL01,15000.0,PAL
900000000014347,101583,800000000158332,PL03,500.0,PAL
900000000014347,101583,800000000158333,PL01,15000.0,BAG
900000000014347,101583,800000000158334,PL03,8000.0,PAL
900000000014347,101583,800000000158335,PL03,15000.0,PAL
900000000014348,101583,800000000158336,PL02,15000.0,CS
900000000014348,101583,800000000158337,PL02,1200.0,BAG
900000000014348,101583,800000000158338,PL01,8000.0,CS
900000000014348,101583,800000000158339,PL03,4500.0,PAL
900000000014348,101583,800000000158340,PL02,500.0,BAG
900000000014348,101583,800000000158341,PL01,8000.0,BAG
900000000014348,101583,800000000158342,PL02,15000.0,BAG
900000000014348,101583,800000000158343,PL02,500.0,CS
900000000014349,101583,800000000158344,PL03,8000.0,CS
900000000014349,101583,800000000158345,PL03,8000.0,BAG
900000000014349,101583,800000000158346,PL01,4500.0,CS
900000000014349,101583,800000000158347,PL03,15000.0,BAG
900000000014349,101583,800000000158348,PL01,500.0,BAG
900000000014349,101583,800000000158349,PL01,4500.0,BAG
900000000014349,101583,800000000158350,PL01,15000.0,CS
900000000014349,101583,800000000158351,PL02,1200.0,CS
900000000014350,101583,800000000158352,PL02,1200.0,BAG
900000000014350,101583,800000000158353,PL01,4500.0,CS
900000000014350,101583,800000000158354,PL01,500.0,CS
900000000014350,101583,800000000158355,PL01,500.0,PAL
900000000014350,101583,800000000158356,PL01,8000.0,CS
900000000014350,101583,800000000158357,PL03,500.0,PAL
900000000014350,101583,800000000158358,PL03,500.0,CS
900000000014350,101583,800000000158359,PL02,15000.0,BAG
900000000014351,101583,800000000158360,PL03,500.0,BAG
900000000014351,101583,800000000158361,PL01,1200.0,CS
900000000014351,101583,800000000158362,PL03,500.0,PAL
900000000014351,101583,800000000158363,PL03,1200.0,BAG
900000000014351,101583,800000000158364,PL01,500.0,CS
900000000014351,101583,800000000158365,PL02,4500.0,CS
900000000014351,101583,800000000158366,PL01,8000.0,CS
900000000014351,101583,800000000158367,PL03,4500.0,PAL
900000000014351,101583,800000000158368,PL03,4500.0,CS
900000000014351,101583,800000000158369,PL03,500.0,BAG
900000000014351,101583,800000000158370,PL02,4500.0,BAG
900000000014351,101583,800000000158371,PL03,1200.0,PAL
900000000014351,101583,800000000158372,PL03,15000.0,CS
900000000014351,101583,800000000158373,PL02,1200.0,CS
900000000014351,101583,800000000158374,PL01,15000.0,BAG
900000000014351,101583,800000000158375,PL01,1200.0,PAL
900000000014351,101583,800000000158376,PL03,8000.0,PAL
900000000014351,101583,800000000158377,PL02,8000.0,BAG
900000000014351,101583,800000000158378,PL03,500.0,PAL
900000000014352,101583,800000000158379,PL01,8000.0,PAL
900000000014352,101583,800000000158380,PL01,15000.0,PAL
900000000014352,101583,800000000158381,PL03,500.0,BAG
900000000014352,101583,800000000158382,PL03,15000.0,CS
900000000014352,101583,800000000158383,PL01,500.0,PAL
900000000014352,101583,800000000158384,PL01,8000.0,PAL
900000000014352,101583,800000000158385,PL02,15000.0,PAL
900000000014352,101583,800000000158386,PL02,500.0,PAL
900000000014352,101583,800000000158387,PL01,500.0,PAL
900000000014352,101583,800000000158388,PL03,500.0,BAG
900000000014352,101583,800000000158389,PL01,500.0,CS
900000000014352,101583,800000000158390,PL01,15000.0,BAG
900000000014352,101583,800000000158391,PL01,4500.0,PAL
900000000014352,101583,800000000158392,PL03,500.0,CS
900000000014352,101583,800000000158393,PL03,15000.0,CS
900000000014352,101583,800000000158394,PL01,8000.0,PAL
900000000014352,101583,800000000158395,PL02,500.0,PAL
900000000014352,101583,800000000158396,PL01,1200.0,BAG
900000000014352,101583,800000000158397,PL01,500.0,CS
900000000014352,101583,800000000158398,PL02,4500.0,BAG
900000000014353,101583,800000000158399,PL01,500.0,PAL
900000000014353,101584,800000000158400,PL01,1200.0,PAL
900000000014353,101584,800000000158401,PL01,1200.0,CS
900000000014353,101584,800000000158402,PL03,8000.0,CS
900000000014353,101584,800000000158403,PL01,8000.0,BAG
900000000014353,101584,800000000158404,PL01,1200.0,PAL
900000000014353,101584,800000000158405,PL01,15000.0,BAG
900000000014353,101584,800000000158406,PL01,500.0,PAL
900000000014353,101584,800000000158407,PL03,8000.0,BAG
900000000014353,101584,800000000158408,PL01,1200.0,BAG
900000000014353,101584,800000000158409,PL01,8000.0,BAG
900000000014353,101584,800000000158410,PL03,4500.0,BAG
900000000014353,101584,800000000158411,PL01,500.0,BAG
900000000014353,101584,800000000158412,PL03,1200.0,BAG
900000000014353,101584,800000000158413,PL03,15000.0,BAG
900000000014353,101584,800000000158414,PL03,4500.0,PAL
900000000014353,101584,800000000158415,PL02,500.0,BAG
900000000014353,101584,800000000158416,PL03,15000.0,CS
900000000014354,101584,800000000158417,PL03,1200.0,PAL
900000000014354,101584,800000000158418,PL02,15000.0,BAG
900000000014354,101584,800000000158419,PL01,8000.0,CS
900000000014354,101584,800000000158420,PL01,1200.0,PAL
900000000014354,101584,800000000158421,PL02,8000.0,CS
900000000014354,101584,800000000158422,PL03,500.0,BAG
900000000014354,101584,800000000158423,PL01,500.0,PAL
900000000014354,101584,800000000158424,PL02,15000.0,PAL
900000000014354,101584,800000000158425,PL02,4500.0,PAL
900000000014354,101584,800000000158426,PL02,1200.0,PAL
900000000014354,101584,800000000158427,PL02,500.0,PAL
900000000014354,101584,800000000158428,PL03,1200.0,BAG
900000000014354,101584,800000000158429,PL02,15000.0,CS
900000000014354,101584,800000000158430,PL03,500.0,PAL
900000000014354,101584,800000000158431,PL02,8000.0,PAL
900000000014354,101584,800000000158432,PL03,1200.0,BAG
900000000014354,101584,800000000158433,PL01,15000.0,PAL
900000000014355,101584,800000000158434,PL02,1200.0,CS
900000000014355,101584,800000000158435,PL03,500.0,PAL
900000000014355,101584,800000000158436,PL03,4500.0,BAG
900000000014355,101584,800000000158437,PL01,8000.0,CS
900000000014355,101584,800000000158438,PL01,1200.0,CS
900000000014355,101584,800000000158439,PL03,4500.0,BAG
900000000014355,101584,800000000158440,PL02,8000.0,PAL
900000000014355,101584,800000000158441,PL01,15000.0,BAG
900000000014356,101584,800000000158442,PL02,1200.0,PAL
900000000014356,101584,800000000158443,PL01,500.0,BAG
900000000014356,101584,800000000158444,PL02,8000.0,CS
900000000014356,101584,800000000158445,PL03,8000.0,BAG
900000000014356,101584,800000000158446,PL01,500.0,PAL
900000000014357,101584,800000000158447,PL01,8000.0,BAG
900000000014357,101584,800000000158448,PL03,500.0,CS
900000000014357,101584,800000000158449,PL02,8000.0,CS
900000000014357,101584,800000000158450,PL03,1200.0,PAL
900000000014357,101584,800000000158451,PL02,15000.0,PAL
900000000014357,101584,800000000158452,PL01,8000.0,PAL
900000000014358,101584,800000000158453,PL02,1200.0,CS
900000000014358,101584,800000000158454,PL01,8000.0,BAG
900000000014358,101584,800000000158455,PL02,1200.0,BAG
900000000014358,101584,800000000158456,PL01,8000.0,CS
900000000014358,101584,800000000158457,PL02,15000.0,CS
900000000014358,101584,800000000158458,PL01,4500.0,CS
900000000014358,101584,800000000158459,PL02,8000.0,PAL
900000000014358,101584,800000000158460,PL03,4500.0,PAL
900000000014358,101584,800000000158461,PL02,1200.0,BAG
900000000014358,101584,800000000158462,PL02,4500.0,PAL
900000000014358,101584,800000000158463,PL01,4500.0,BAG
900000000014359,101584,800000000158464,PL01,8000.0,BAG
900000000014359,101584,800000000158465,PL02,1200.0,BAG
900000000014359,101584,800000000158466,PL02,500.0,BAG
900000000014359,101584,800000000158467,PL02,4500.0,CS
900000000014359,101584,800000000158468,PL01,500.0,CS
900000000014359,101584,800000000158469,PL03,4500.0,BAG
900000000014359,101584,800000000158470,PL02,1200.0,CS
900000000014359,101584,800000000158471,PL02,1200.0,BAG
900000000014359,101584,800000000158472,PL03,4500.0,CS
900000000014359,101584,800000000158473,PL03,8000.0,PAL
900000000014359,101584,800000000158474,PL03,1200.0,BAG
900000000014359,101584,800000000158475,PL03,500.0,CS
900000000014359,101584,800000000158476,PL03,15000.0,PAL
900000000014359,101584,800000000158477,PL03,15000.0,PAL
900000000014359,101584,800000000158478,PL02,8000.0,BAG
900000000014359,101584,800000000158479,PL01,8000.0,BAG
900000000014359,101584,800000000158480,PL03,1200.0,PAL
900000000014359,101584,800000000158481,PL01,15000.0,CS
900000000014359,101584,800000000158482,PL01,8000.0,PAL
900000000014360,101584,800000000158483,PL03,1200.0,PAL
900000000014360,101584,800000000158484,PL03,1200.0,CS
900000000014360,101584,800000000158485,PL03,1200.0,BAG
900000000014360,101584,800000000158486,PL02,1200.0,BAG
900000000014360,101584,800000000158487,PL02,15000.0,CS
900000000014360,101584,800000000158488,PL02,8000.0,CS
900000000014360,101584,800000000158489,PL03,500.0,CS
900000000014360,101584,800000000158490,PL01,500.0,CS
900000000014360,101584,800000000158491,PL03,8000.0,PAL
900000000014360,101584,800000000158492,PL01,8000.0,BAG
900000000014360,101584,800000000158493,PL02,4500.0,PAL
900000000014360,101584,800000000158494,PL02,1200.0,CS
900000000014360,101584,800000000158495,PL03,500.0,CS
900000000014360,101584,800000000158496,PL01,4500.0,CS
900000000014360,101584,800000000158497,PL02,1200.0,CS
900000000014360,101584,800000000158498,PL01,1200.0,CS
900000000014361,101584,800000000158499,PL02,1200.0,CS
900000000014361,101585,800000000158500,PL01,15000.0,CS
900000000014361,101585,800000000158501,PL03,4500.0,CS
900000000014361,101585,800000000158502,PL03,8000.0,CS
900000000014361,101585,800000000158503,PL02,8000.0,BAG
900000000014361,101585,800000000158504,PL03,15000.0,BAG
900000000014361,101585,800000000158505,PL02,4500.0,BAG
900000000014361,101585,800000000158506,PL02,8000.0,CS
900000000014362,101585,800000000158507,PL03,1200.0,CS
900000000014362,101585,800000000158508,PL02,4500.0,PAL
900000000014362,101585,800000000158509,PL02,8000.0,CS
900000000014362,101585,800000000158510,PL03,1200.0,BAG
900000000014362,101585,800000000158511,PL03,15000.0,PAL
900000000014362,101585,800000000158512,PL03,15000.0,CS
900000000014362,101585,800000000158513,PL01,1200.0,PAL
900000000014362,101585,800000000158514,PL03,1200.0,BAG
900000000014362,101585,800000000158515,PL03,4500.0,PAL
900000000014362,101585,800000000158516,PL01,8000.0,PAL
900000000014362,101585,800000000158517,PL01,500.0,BAG
900000000014362,101585,800000000158518,PL01,1200.0,CS
900000000014362,101585,800000000158519,PL03,15000.0,CS
900000000014362,101585,800000000158520,PL01,500.0,PAL
900000000014362,101585,800000000158521,PL03,4500.0,PAL
900000000014362,101585,800000000158522,PL03,4500.0,BAG
900000000014362,101585,800000000158523,PL03,500.0,CS
900000000014362,101585,800000000158524,PL01,8000.0,BAG
900000000014362,101585,800000000158525,PL02,1200.0,CS
900000000014362,101585,800000000158526,PL02,1200.0,CS
900000000014363,101585,800000000158527,PL03,1200.0,CS
900000000014363,101585,800000000158528,PL02,8000.0,BAG
900000000014363,101585,800000000158529,PL01,8000.0,PAL
900000000014363,101585,800000000158530,PL03,4500.0,CS
900000000014363,101585,800000000158531,PL01,4500.0,PAL
900000000014363,101585,800000000158532,PL03,4500.0,PAL
900000000014363,101585,800000000158533,PL02,1200.0,BAG
900000000014363,101585,800000000158534,PL01,15000.0,CS
900000000014363,101585,800000000158535,PL03,1200.0,PAL
900000000014364,101585,800000000158536,PL02,15000.0,PAL
900000000014364,101585,800000000158537,PL03,500.0,CS
900000000014364,101585,800000000158538,PL02,8000.0,PAL
900000000014364,101585,800000000158539,PL02,15000.0,BAG
900000000014364,101585,800000000158540,PL01,500.0,CS
900000000014364,101585,800000000158541,PL02,4500.0,CS
900000000014364,101585,800000000158542,PL03,8000.0,BAG
900000000014364,101585,800000000158543,PL01,1200.0,PAL
900000000014364,101585,800000000158544,PL01,500.0,CS
900000000014364,101585,800000000158545,PL01,4500.0,BAG
900000000014364,101585,800000000158546,PL03,4500.0,PAL
900000000014364,101585,800000000158547,PL03,15000.0,PAL
900000000014365,101585,800000000158548,PL01,8000.0,CS
900000000014365,101585,800000000158549,PL02,4500.0,CS
900000000014365,101585,800000000158550,PL03,500.0,PAL
900000000014365,101585,800000000158551,PL03,4500.0,CS
900000000014365,101585,800000000158552,PL03,1200.0,BAG
900000000014365,101585,800000000158553,PL02,4500.0,PAL
900000000014365,101585,800000000158554,PL02,500.0,BAG
900000000014365,101585,800000000158555,PL03,4500.0,PAL
900000000014365,101585,800000000158556,PL03,15000.0,PAL
900000000014365,101585,800000000158557,PL02,500.0,BAG
900000000014365,101585,800000000158558,PL02,8000.0,BAG
900000000014365,101585,800000000158559,PL02,4500.0,BAG
900000000014366,101585,800000000158560,PL03,500.0,BAG
900000000014366,101585,800000000158561,PL03,15000.0,PAL
900000000014366,101585,800000000158562,PL03,4500.0,PAL
900000000014366,101585,800000000158563,PL02,15000.0,PAL
900000000014366,101585,800000000158564,PL01,4500.0,CS
900000000014366,101585,800000000158565,PL03,8000.0,PAL
900000000014366,101585,800000000158566,PL02,500.0,BAG
900000000014366,101585,800000000158567,PL02,500.0,CS
900000000014366,101585,800000000158568,PL03,1200.0,BAG
900000000014366,101585,800000000158569,PL02,8000.0,CS
900000000014366,101585,800000000158570,PL02,4500.0,CS
900000000014366,101585,800000000158571,PL01,1200.0,BAG
900000000014366,101585,800000000158572,PL02,15000.0,PAL
900000000014366,101585,800000000158573,PL01,8000.0,BAG
900000000014367,101585,800000000158574,PL02,1200.0,PAL
900000000014367,101585,800000000158575,PL01,1200.0,PAL
900000000014367,101585,800000000158576,PL01,4500.0,BAG
900000000014367,101585,800000000158577,PL03,8000.0,BAG
900000000014367,101585,800000000158578,PL01,1200.0,CS
900000000014367,101585,800000000158579,PL03,1200.0,PAL
900000000014367,101585,800000000158580,PL02,15000.0,BAG
900000000014367,101585,800000000158581,PL01,15000.0,CS
900000000014367,101585,800000000158582,PL03,4500.0,CS
900000000014367,101585,800000000158583,PL01,4500.0,CS
900000000014367,101585,800000000158584,PL02,500.0,PAL
900000000014367,101585,800000000158585,PL02,4500.0,BAG
900000000014367,101585,800000000158586,PL01,4500.0,PAL
900000000014367,101585,800000000158587,PL02,8000.0,BAG
900000000014368,101585,800000000158588,PL02,500.0,CS
900000000014368,101585,800000000158589,PL01,8000.0,BAG
900000000014368,101585,800000000158590,PL02,8000.0,PAL
900000000014368,101585,800000000158591,PL01,8000.0,CS
900000000014368,101585,800000000158592,PL02,15000.0,CS
900000000014368,101585,800000000158593,PL01,4500.0,BAG
900000000014368,101585,800000000158594,PL03,500.0,PAL
900000000014368,101585,800000000158595,PL02,4500.0,PAL
900000000014368,101585,800000000158596,PL03,8000.0,CS
900000000014368,101585,800000000158597,PL01,1200.0,BAG
900000000014368,101585,800000000158598,PL03,4500.0,BAG
900000000014369,101585,800000000158599,PL03,500.0,CS
900000000014369,101586,800000000158600,PL01,500.0,CS
900000000014369,101586,800000000158601,PL01,500.0,PAL
900000000014369,101586,800000000158602,PL02,4500.0,BAG
900000000014369,101586,800000000158603,PL02,500.0,CS
900000000014369,101586,800000000158604,PL01,8000.0,PAL
900000000014369,101586,800000000158605,PL03,500.0,CS
900000000014369,101586,800000000158606,PL01,500.0,CS
900000000014369,101586,800000000158607,PL01,15000.0,CS
900000000014369,101586,800000000158608,PL02,1200.0,BAG
900000000014369,101586,800000000158609,PL02,4500.0,PAL
900000000014370,101586,800000000158610,PL03,500.0,PAL
900000000014370,101586,800000000158611,PL01,15000.0,CS
900000000014370,101586,800000000158612,PL01,4500.0,PAL
900000000014370,101586,800000000158613,PL02,500.0,CS
900000000014371,101586,800000000158614,PL01,500.0,PAL
900000000014371,101586,800000000158615,PL01,15000.0,CS
900000000014371,101586,800000000158616,PL02,4500.0,BAG
900000000014372,101586,800000000158617,PL02,15000.0,BAG
900000000014372,101586,800000000158618,PL03,4500.0,CS
900000000014372,101586,800000000158619,PL02,1200.0,PAL
900000000014372,101586,800000000158620,PL02,8000.0,PAL
900000000014372,101586,800000000158621,PL01,1200.0,BAG
900000000014372,101586,800000000158622,PL02,1200.0,CS
900000000014372,101586,800000000158623,PL01,4500.0,BAG
900000000014372,101586,800000000158624,PL01,15000.0,BAG
900000000014372,101586,800000000158625,PL01,1200.0,PAL
900000000014372,101586,800000000158626,PL03,8000.0,PAL
900000000014372,101586,800000000158627,PL02,4500.0,PAL
900000000014372,101586,800000000158628,PL02,500.0,CS
900000000014372,101586,800000000158629,PL03,15000.0,PAL
900000000014372,101586,800000000158630,PL01,500.0,CS
900000000014373,101586,800000000158631,PL02,500.0,CS
900000000014373,101586,800000000158632,PL01,8000.0,BAG
900000000014373,101586,800000000158633,PL03,1200.0,BAG
900000000014373,101586,800000000158634,PL02,15000.0,PAL
900000000014373,101586,800000000158635,PL01,4500.0,PAL
900000000014373,101586,800000000158636,PL02,1200.0,PAL
900000000014373,101586,800000000158637,PL03,1200.0,CS
900000000014374,101586,800000000158638,PL03,4500.0,CS
900000000014374,101586,800000000158639,PL02,1200.0,CS
900000000014374,101586,800000000158640,PL03,4500.0,CS
900000000014374,101586,800000000158641,PL01,4500.0,BAG
900000000014374,101586,800000000158642,PL01,1200.0,PAL
900000000014374,101586,800000000158643,PL02,1200.0,BAG
900000000014374,101586,800000000158644,PL01,1200.0,CS
900000000014374,101586,800000000158645,PL01,500.0,BAG
900000000014374,101586,800000000158646,PL01,8000.0,CS
900000000014375,101586,800000000158647,PL01,15000.0,PAL
900000000014375,101586,800000000158648,PL03,500.0,CS
900000000014375,101586,800000000158649,PL03,8000.0,CS
900000000014376,101586,800000000158650,PL03,8000.0,CS
900000000014376,101586,800000000158651,PL03,15000.0,PAL
900000000014376,101586,800000000158652,PL03,15000.0,BAG
900000000014377,101586,800000000158653,PL01,1200.0,CS
900000000014377,101586,800000000158654,PL01,8000.0,BAG
900000000014377,101586,800000000158655,PL03,4500.0,BAG
900000000014378,101586,800000000158656,PL01,1200.0,PAL
900000000014378,101586,800000000158657,PL01,8000.0,PAL
900000000014378,101586,800000000158658,PL01,4500.0,BAG
900000000014378,101586,800000000158659,PL02,15000.0,PAL
900000000014378,101586,800000000158660,PL01,1200.0,CS
900000000014378,101586,800000000158661,PL01,8000.0,BAG
900000000014378,101586,800000000158662,PL02,8000.0,PAL
900000000014378,101586,800000000158663,PL03,500.0,CS
900000000014378,101586,800000000158664,PL03,500.0,PAL
900000000014378,101586,800000000158665,PL02,15000.0,BAG
900000000014378,101586,800000000158666,PL02,15000.0,CS
900000000014378,101586,800000000158667,PL03,1200.0,BAG
900000000014378,101586,800000000158668,PL03,500.0,BAG
900000000014378,101586,800000000158669,PL03,1200.0,CS
900000000014378,101586,800000000158670,PL02,500.0,CS
900000000014378,101586,800000000158671,PL03,500.0,PAL
900000000014378,101586,800000000158672,PL01,1200.0,CS
900000000014379,101586,800000000158673,PL02,500.0,PAL
900000000014379,101586,800000000158674,PL01,1200.0,BAG
900000000014379,101586,800000000158675,PL01,8000.0,PAL
900000000014379,101586,800000000158676,PL03,8000.0,CS
900000000014379,101586,800000000158677,PL01,15000.0,BAG
900000000014379,101586,800000000158678,PL02,15000.0,BAG
900000000014379,101586,800000000158679,PL02,4500.0,CS
900000000014379,101586,800000000158680,PL01,15000.0,CS
900000000014379,101586,800000000158681,PL02,500.0,BAG
900000000014379,101586,800000000158682,PL02,15000.0,BAG
900000000014379,101586,800000000158683,PL02,1200.0,BAG
900000000014379,101586,800000000158684,PL01,8000.0,PAL
900000000014379,101586,800000000158685,PL02,4500.0,PAL
900000000014379,101586,800000000158686,PL03,8000.0,PAL
900000000014379,101586,800000000158687,PL02,15000.0,CS
900000000014380,101586,800000000158688,PL01,8000.0,BAG
900000000014380,101586,800000000158689,PL03,1200.0,PAL
900000000014380,101586,800000000158690,PL02,15000.0,BAG
900000000014380,101586,800000000158691,PL01,1200.0,CS
900000000014380,101586,800000000158692,PL01,1200.0,CS
900000000014380,101586,800000000158693,PL01,8000.0,BAG
900000000014380,101586,800000000158694,PL02,8000.0,BAG
900000000014380,101586,800000000158695,PL03,500.0,PAL
900000000014380,101586,800000000158696,PL03,4500.0,CS
900000000014380,101586,800000000158697,PL02,500.0,CS
900000000014380,101586,800000000158698,PL02,4500.0,PAL
900000000014380,101586,800000000158699,PL01,1200.0,PAL
900000000014380,101587,800000000158700,PL02,500.0,PAL
900000000014380,101587,800000000158701,PL01,4500.0,PAL
900000000014380,101587,800000000158702,PL01,8000.0,PAL
900000000014380,101587,800000000158703,PL03,4500.0,PAL
900000000014380,101587,800000000158704,PL02,1200.0,PAL
900000000014380,101587,800000000158705,PL01,8000.0,CS
900000000014381,101587,800000000158706,PL03,4500.0,PAL
900000000014381,101587,800000000158707,PL01,15000.0,CS
900000000014382,101587,800000000158708,PL02,1200.0,BAG
900000000014382,101587,800000000158709,PL03,1200.0,PAL
900000000014383,101587,800000000158710,PL01,15000.0,PAL
900000000014383,101587,800000000158711,PL02,1200.0,BAG
900000000014383,101587,800000000158712,PL03,4500.0,PAL
900000000014383,101587,800000000158713,PL02,8000.0,CS
900000000014383,101587,800000000158714,PL01,500.0,BAG
900000000014383,101587,800000000158715,PL01,15000.0,BAG
900000000014383,101587,800000000158716,PL02,8000.0,CS
900000000014383,101587,800000000158717,PL01,500.0,CS
900000000014383,101587,800000000158718,PL01,1200.0,BAG
900000000014383,101587,800000000158719,PL01,500.0,BAG
900000000014383,101587,800000000158720,PL02,1200.0,CS
900000000014383,101587,800000000158721,PL01,8000.0,CS
900000000014383,101587,800000000158722,PL01,4500.0,BAG
900000000014383,101587,800000000158723,PL03,4500.0,BAG
900000000014383,101587,800000000158724,PL03,15000.0,BAG
900000000014383,101587,800000000158725,PL02,15000.0,PAL
900000000014383,101587,800000000158726,PL02,8000.0,BAG
900000000014383,101587,800000000158727,PL01,500.0,CS
900000000014383,101587,800000000158728,PL02,1200.0,BAG
900000000014384,101587,800000000158729,PL03,500.0,CS
900000000014384,101587,800000000158730,PL02,1200.0,PAL
900000000014384,101587,800000000158731,PL03,1200.0,PAL
900000000014384,101587,800000000158732,PL01,8000.0,PAL
900000000014384,101587,800000000158733,PL03,1200.0,PAL
900000000014384,101587,800000000158734,PL03,15000.0,PAL
900000000014384,101587,800000000158735,PL03,1200.0,CS
900000000014384,101587,800000000158736,PL02,1200.0,PAL
900000000014384,101587,800000000158737,PL01,4500.0,PAL
900000000014384,101587,800000000158738,PL01,1200.0,PAL
900000000014384,101587,800000000158739,PL02,15000.0,PAL
900000000014384,101587,800000000158740,PL01,15000.0,CS
900000000014384,101587,800000000158741,PL03,4500.0,BAG
900000000014384,101587,800000000158742,PL02,8000.0,BAG
900000000014384,101587,800000000158743,PL02,500.0,CS
900000000014384,101587,800000000158744,PL01,8000.0,PAL
900000000014384,101587,800000000158745,PL01,8000.0,CS
900000000014384,101587,800000000158746,PL02,500.0,BAG
900000000014384,101587,800000000158747,PL02,8000.0,BAG
900000000014385,101587,800000000158748,PL02,8000.0,BAG
900000000014385,101587,800000000158749,PL02,4500.0,PAL
900000000014385,101587,800000000158750,PL01,4500.0,PAL
900000000014385,101587,800000000158751,PL03,15000.0,CS
900000000014385,101587,800000000158752,PL01,4500.0,CS
900000000014385,101587,800000000158753,PL01,500.0,BAG
900000000014385,101587,800000000158754,PL02,4500.0,PAL
900000000014385,101587,800000000158755,PL03,15000.0,CS
900000000014386,101587,800000000158756,PL02,15000.0,BAG
900000000014386,101587,800000000158757,PL03,8000.0,CS
900000000014387,101587,800000000158758,PL02,8000.0,PAL
900000000014387,101587,800000000158759,PL03,4500.0,BAG
900000000014387,101587,800000000158760,PL03,1200.0,BAG
900000000014387,101587,800000000158761,PL01,15000.0,BAG
900000000014387,101587,800000000158762,PL03,15000.0,PAL
900000000014387,101587,800000000158763,PL01,8000.0,CS
900000000014387,101587,800000000158764,PL02,500.0,CS
900000000014387,101587,800000000158765,PL02,15000.0,PAL
900000000014387,101587,800000000158766,PL03,500.0,PAL
900000000014387,101587,800000000158767,PL01,500.0,BAG
900000000014388,101587,800000000158768,PL03,500.0,BAG
900000000014388,101587,800000000158769,PL03,8000.0,CS
900000000014388,101587,800000000158770,PL02,8000.0,BAG
900000000014388,101587,800000000158771,PL01,4500.0,PAL
900000000014389,101587,800000000158772,PL01,4500.0,PAL
